Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet,Identifier
NCI42,12.792854228644991,0.01031535,208.4954,OUT027,1985,3751.1172,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,1348
FDA31,7.1,0.110633958,173.808,OUT017,2007,1211.756,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,167
FDY33,14.5,0.0,159.3262,OUT035,2004,2864.2716,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6,1192
FDV40,17.35,0.014721578999999999,73.1038,OUT045,2002,886.8456,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,1050
NCW17,18.0,0.019465205,128.6994,OUT018,2009,2441.4886,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,1521
FDN38,6.615,0.091895319,248.6408,OUT013,1987,3504.7712,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,676
FDQ11,12.792854228644991,0.118535581,256.3988,OUT019,1985,256.9988,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,4,782
FDG34,11.5,0.037646623,107.5254,OUT045,2002,325.5762,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,7,414
NCN14,19.1,0.092060694,183.7608,OUT049,1999,4777.7808,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,1408
FDY46,12.792854228644991,0.04765803,188.3898,OUT027,1985,5238.5144,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,1203
FDS11,7.05,0.05587277,222.1088,OUT017,2007,4026.7584,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,876
NCA53,12.792854228644991,0.017295906,47.1034,OUT019,1985,145.8102,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,1272
NCN30,16.35,0.02844314,98.141,OUT010,1998,386.164,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1414
FDW32,18.35,0.094296835,84.3882,OUT046,1997,1116.5466,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,8,1092
NCR42,9.105,0.064410783,33.39,OUT010,1998,33.29,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1474
FDU33,7.63,0.13468429199999998,47.0402,OUT035,2004,1470.0864,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6,993
FDN15,12.792854228644991,0.029299175,140.31799999999998,OUT019,1985,139.81799999999998,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,662
FDD51,12.792854228644991,0.210021713,44.2744,OUT019,1985,90.5488,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,311
FDF14,7.55,0.027224917,152.934,OUT045,2002,2450.144,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,365
NCN19,12.792854228644991,0.021184746,189.553,OUT019,1985,379.506,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,1411
NCO43,5.5,0.047059015999999995,100.1016,OUT013,1987,2125.2336,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1433
FDT19,7.59,0.14526636,172.908,OUT049,1999,6231.888000000001,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,9,931
DRK12,9.5,0.041851461,31.49,OUT013,1987,466.06,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,104
DRM49,6.11,0.152262171,44.4086,OUT045,2002,1159.8236,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,7,128
FDX43,5.655,0.085757338,164.75,OUT017,2007,1498.05,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,1151
FDS14,7.285,0.049954435,156.5288,OUT035,2004,2356.9320000000002,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,879
NCK07,10.65,0.048762383,165.2526,OUT049,1999,3946.8624,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,1365
FDO19,17.7,0.0,46.8034,OUT017,2007,923.4646,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,702
FDH32,12.8,0.075996742,97.141,OUT013,1987,2799.6890000000003,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,450
NCZ41,19.85,0.0,126.1704,OUT018,2009,1877.556,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,1555
FDL32,15.7,0.204984538,111.0544,OUT010,1998,223.7088,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,599
FDC44,15.6,0.17357316399999997,114.4518,OUT017,2007,2390.8878,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,264
FDQ59,9.8,0.056339618,84.2908,OUT013,1987,755.0172,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,818
NCO54,19.5,0.014262413,57.1614,OUT013,1987,331.5684,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1435
DRH36,16.2,0.03338006,74.0696,OUT046,1997,1416.8224,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,8,71
FDY35,17.6,0.016024651,44.0402,OUT035,2004,597.2226,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6,1194
FDA46,13.6,0.11830085,196.2136,OUT017,2007,1944.136,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,180
NCL18,18.85,0.16755220199999998,193.1136,OUT035,2004,2332.9632,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,1379
FDL57,15.1,0.067181098,258.8304,OUT049,1999,5424.9384,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,9,615
NCP50,17.35,0.0,79.2618,OUT018,2009,966.7416,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,1448
FDZ25,12.792854228644991,0.0,169.87900000000002,OUT019,1985,339.55800000000005,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,4,1234
FDH24,20.7,0.021431133999999998,157.0288,OUT046,1997,2199.8032,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,445
FDQ26,13.5,0.068256316,60.9562,OUT017,2007,533.3058,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,795
NCK17,12.792854228644991,0.0,40.348,OUT019,1985,79.896,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,1366
FDO46,12.792854228644991,0.014143673,187.3872,OUT027,1985,2836.308,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,722
FDW50,13.1,0.075563757,168.1158,OUT035,2004,2005.3896,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,1108
FDD29,12.15,0.018439138,254.7698,OUT049,1999,5073.396,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,295
FDU26,12.792854228644991,0.07462029099999999,120.1782,OUT019,1985,357.5346,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,4,988
FDX04,12.792854228644991,0.041370245,46.2376,OUT027,1985,814.9392,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,1120
FDH31,12.792854228644991,0.020312313999999998,98.1042,OUT027,1985,2777.7176,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,449
FDJ45,12.792854228644991,0.12853255800000002,34.2216,OUT019,1985,173.108,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,532
FDX55,15.1,0.055195460999999994,216.1166,OUT035,2004,5007.4818,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,1161
FDR02,16.7,0.022065676,110.5886,OUT046,1997,1556.6404,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,821
NCP55,14.65,0.011212719,55.6614,OUT045,2002,1049.9666,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,1451
FDT28,13.3,0.063925726,151.8708,OUT017,2007,1655.1788,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,940
NCJ06,20.1,0.034848629,118.6782,OUT017,2007,2502.7422,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,1353
FDF08,14.3,0.0,89.8856,OUT018,2009,1406.1696,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,360
FDT21,7.42,0.02050719,249.7092,OUT017,2007,7719.2852,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,933
FDK22,12.792854228644991,0.025960174,214.885,OUT027,1985,4976.855,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,554
DRJ11,9.5,0.085020342,188.7872,OUT013,1987,1701.7848,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,90
FDH27,7.075,0.097660814,141.8128,OUT010,1998,143.8128,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,447
FDU52,12.792854228644991,0.111654545,157.063,OUT019,1985,312.926,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,1010
FDK50,7.96,0.0,160.7894,OUT017,2007,3235.788,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,572
DRJ01,6.135,0.115265695,160.5236,OUT045,2002,2094.6068,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,89
FDC21,14.6,0.043133816,109.7254,OUT018,2009,651.1524,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,249
FDX39,14.3,0.049676157,212.4586,OUT046,1997,3799.0548,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,8,1149
NCY54,12.792854228644991,0.17683435100000003,172.1422,OUT027,1985,5000.8238,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,1548
FDD58,12.792854228644991,0.103918113,100.67,OUT019,1985,399.48,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,316
FDW12,8.315,0.035644325,147.1444,OUT045,2002,870.8664,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,7,1076
DRE01,10.1,0.279783532,241.8512,OUT010,1998,484.7024,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,26
FDT16,9.895,0.048738014,262.1278,OUT049,1999,3904.917,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,9,930
FDC16,11.5,0.020686161,85.054,OUT017,2007,1731.08,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,246
FDK52,18.25,0.07934200599999999,226.0062,OUT049,1999,1805.6496,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,574
FDS23,4.635,0.14088911099999998,127.0994,OUT046,1997,1927.491,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,886
FDI41,18.5,0.06224514900000001,145.8418,OUT035,2004,5591.3884,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6,495
FDG33,5.365,0.140811559,173.5764,OUT018,2009,2061.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,413
NCM31,6.095,0.08152738,140.3154,OUT018,2009,1843.6002,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,1398
NCY53,12.792854228644991,0.058198140999999995,110.4544,OUT027,1985,4250.4672,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,1547
FDY55,16.75,0.081446638,257.0988,OUT049,1999,6424.97,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,1210
FDQ21,21.25,0.019462623000000002,120.8756,OUT045,2002,1575.2828,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,790
NCD18,12.792854228644991,0.072317217,230.2668,OUT027,1985,8062.838000000001,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,1296
FDV09,12.1,0.020684919,148.5734,OUT017,2007,1336.2606,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,1023
FDI19,15.1,0.087604871,242.2512,OUT010,1998,484.7024,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,480
FDY47,8.6,0.0,131.531,OUT049,1999,2466.7889999999998,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,9,1204
DRH37,17.6,0.041681059,164.2526,OUT049,1999,1315.6208,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,9,72
NCL19,15.35,0.015676231000000002,144.047,OUT046,1997,286.29400000000004,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,1380
DRI11,8.26,0.034397781,115.7834,OUT035,2004,2073.3012,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,79
NCC19,6.57,0.096880574,191.482,OUT046,1997,5020.1320000000005,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,1287
FDS01,11.6,0.017817285,177.0686,OUT018,2009,1422.1488,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,868
FDX31,20.35,0.014909465,232.3958,OUT017,2007,6076.0908,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,1141
NCL55,12.15,0.0,254.90400000000002,OUT046,1997,4048.0640000000003,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,1388
FDW16,17.35,0.041439718,93.7804,OUT013,1987,2848.2924,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1080
FDT49,7.0,0.15140558699999998,107.728,OUT046,1997,2024.0320000000002,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,957
FDW13,8.5,0.097803261,50.5324,OUT013,1987,882.8508,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1077
NCG30,12.792854228644991,0.196659953,125.8046,OUT019,1985,249.0092,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,1328
FDC14,14.5,0.041313203,42.0454,OUT049,1999,377.5086,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,9,244
FDS15,9.195,0.13065744199999998,106.4596,OUT010,1998,215.7192,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,880
FDS32,17.75,0.029700017999999998,140.3838,OUT049,1999,1404.838,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,9,893
FDE09,8.775,0.0,111.3228,OUT049,1999,1436.7964,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,322
FDM12,16.7,0.070312473,189.6214,OUT017,2007,2826.321,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,624
FDT57,15.2,0.019064377,238.2248,OUT049,1999,3555.3720000000003,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,963
FDM32,20.5,0.020605032,91.083,OUT046,1997,539.298,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,636
NCS38,12.792854228644991,0.0,115.2176,OUT027,1985,1030.6584,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,1484
NCW30,5.21,0.011072173000000001,257.8962,OUT017,2007,4402.9354,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,1524
FDD21,10.3,0.0,115.7176,OUT017,2007,1717.764,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,290
FDH35,18.25,0.060342304000000006,165.9526,OUT049,1999,1644.526,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,9,453
NCX17,21.25,0.113833823,232.83,OUT045,2002,1398.18,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,1531
NCI29,8.6,0.032615377,142.9154,OUT035,2004,992.7078,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,1345
FDL24,10.3,0.024935297000000002,172.0422,OUT049,1999,3966.1706,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,9,594
FDI46,9.5,0.07434526799999999,251.9724,OUT046,1997,3523.4136,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,498
DRQ35,9.3,0.042283454000000005,125.4388,OUT035,2004,3715.164,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,141
FDM04,9.195,0.047387144000000006,50.8666,OUT017,2007,871.5322,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,620
NCJ17,7.68,0.152865879,84.9224,OUT045,2002,1619.2256,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,1354
NCJ18,12.792854228644991,0.163148041,116.6124,OUT027,1985,3199.8348,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,1355
DRF13,12.1,0.02984176,144.4444,OUT045,2002,3628.61,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,39
FDB39,11.6,0.038511676,57.7272,OUT035,2004,503.3448,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,219
FDT52,9.695,0.04762278599999999,246.2144,OUT018,2009,3675.216,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,960
FDT60,12.0,0.07554831,121.9388,OUT046,1997,3219.8088,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,966
FDM34,19.0,0.067447572,132.9626,OUT046,1997,1967.4389999999999,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,638
FDY27,6.38,0.03187163,179.5344,OUT013,1987,4103.9912,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1188
FDP08,20.5,0.112638016,195.5478,OUT045,2002,3874.9559999999997,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,7,736
FDP59,12.792854228644991,0.056192276,103.1648,OUT027,1985,1973.4312,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,773
FDQ11,5.695,0.06797671,257.4988,OUT018,2009,3083.9856,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,782
FDV01,19.2,0.142189843,153.8314,OUT010,1998,155.1314,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1017
FDX31,20.35,0.014813268000000001,234.9958,OUT013,1987,5842.395,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1141
NCX54,9.195,0.080442371,107.7622,OUT010,1998,105.8622,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1538
DRC12,17.85,0.03781972,191.6188,OUT035,2004,2475.4444,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,6,9
FDU11,12.792854228644991,0.092145264,120.7098,OUT027,1985,3735.8038,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,975
NCB30,14.6,0.025702994,199.9084,OUT046,1997,2380.9008,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,1278
FDS27,10.195,0.012483408,195.41099999999997,OUT045,2002,2749.7540000000004,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,7,890
FDX16,17.85,0.0,148.005,OUT018,2009,898.83,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,1130
NCL53,7.5,0.036204764,176.1028,OUT013,1987,1948.1308,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1386
NCZ30,6.59,0.026238087,121.6098,OUT045,2002,2410.196,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,1554
FDB15,10.895,0.137584599,262.2568,OUT017,2007,3954.8520000000003,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,201
FDY51,12.792854228644991,0.080741927,220.8798,OUT027,1985,6170.6344,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,1208
NCT18,14.6,0.059741172,179.6976,OUT017,2007,5070.7328,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,1492
FDL32,12.792854228644991,0.214423791,111.6544,OUT019,1985,335.5632,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,4,599
FDK46,9.6,0.051677050999999995,258.062,OUT018,2009,2856.282,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,570
